country_name,country_code,pop_total,pop_density,GDP,basic_water,safe_water,basic_san,safe_san,C1_School closing_1,C1_School closing_2,C1_School closing_3,C2_Workplace closing_1,C2_Workplace closing_2,C2_Workplace closing_3,C3_Cancel public events_1,C3_Cancel public events_2,C4_Restrictions on gatherings_1,C4_Restrictions on gatherings_2,C4_Restrictions on gatherings_3,C4_Restrictions on gatherings_4,C5_Close public transport_1,C5_Close public transport_2,C6_Stay at home requirements_1,C6_Stay at home requirements_2,C6_Stay at home requirements_3,C7_Restrictions on internal movement_1,C7_Restrictions on internal movement_2,C8_International travel controls_1,C8_International travel controls_2,C8_International travel controls_3,C8_International travel controls_4,E1_Income support_1,E1_Income support_2,E2_Debt/contract relief_1,E2_Debt/contract relief_2,H1_Public information campaigns_1,H1_Public information campaigns_2,H2_Testing policy_1,H2_Testing policy_2,H2_Testing policy_3,H3_Contact tracing_1,H3_Contact tracing_2,H6_Facial Coverings_1,H6_Facial Coverings_2,H6_Facial Coverings_3,H6_Facial Coverings_4,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,pct_fever_weighted,pct_cough_weighted,pct_difficulty_breathing_weighted,pct_fatigue_weighted,pct_stuffy_runny_nose_weighted,pct_aches_muscle_pain_weighted,pct_sore_throat_weighted,pct_chest_pain_weighted,pct_nausea_weighted,pct_anosmia_ageusia_weighted,pct_eye_pain_weighted,pct_headache_weighted,pct_chills_weighted,pct_cmnty_sick_weighted,pct_ever_tested_weighted,pct_tested_recently_weighted,pct_worked_outside_home_weighted,pct_grocery_outside_home_weighted,pct_ate_outside_home_weighted,pct_spent_time_with_non_hh_weighted,pct_attended_public_event_weighted,pct_used_public_transit_weighted,pct_direct_contact_with_non_hh_weighted,pct__all_time_weighted,pct_wear_mask_most_time_weighted,pct_wear_mask_half_time_weighted,pct_wear_mask_some_time_weighted,pct_wear_mask_none_time_weighted,pct_no_public_weighted,driving,walking,transit,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,prev_cases,total_cases,new_cases_percentages
Puerto Rico,PRI,3193694,360.0173619,35948.19196,97.12479066,94.08497256,97.17055271,32.54414017,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,89.81,77.98,78.47,75,0.406666667,7.31,2.94,4.266666667,15.42,16.18666667,6.496666667,3.94,2.636666667,0.463333333,3.716666667,15.13333333,2.01,3.103333333,16.13666667,1.49,29.64333333,63.98666667,24.9,48.78,8.66,2.13,45.91,80.6,8.26,0.956666667,0.383333333,0.183333333,5.766666667,,,,-37,-30,-25.66666667,-56.66666667,-24,13,4620,4985,3
Greece,GRC,10716322,83.26518231,31399.41567,100,100,98.98319078,90.39114625,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,54.63,59.52,59.03,62.5,0.573333333,5.336666667,2.216666667,13.73666667,9.216666667,8.36,3.473333333,1.416666667,1.886666667,0.663333333,3.103333333,11.92666667,2.043333333,3.36,4.683333333,0.726666667,26.55666667,74.60666667,54.25,66.58333333,19.90333333,13.44666667,62.6,20.19333333,19.56333333,13.02333333,12.89,23.54666667,7.48,103.1566667,73.31333333,,-12.33333333,13.66666667,121.6666667,-16.33333333,-16.33333333,1,2967,2997,0
"Palestinian Territory, Occupied",PSE,4685306,758.9845515,5795.231559,96.82689624,,96.93900691,61.2431592,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,83.33,66.67,69.44,50,3.493333333,9.883333333,6.256666667,28.61,14.53,18.15333333,10.27666667,8.95,5.196666667,3.276666667,9.22,22.65,3.13,17.66,8.303333333,4.383333333,24.31,53.02333333,22.1,47.29666667,21.48,22.75333333,51.19,20.01,16.71333333,11.01666667,8.06,20.09333333,15.2,,,,,,,,,,3417,4250,3
Romania,ROU,19356544,84.63380129,32297.30337,100,81.9158095,84.30992434,76.54068847,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,41.67,47.62,40.97,87.5,0.453333333,5.6,2.476666667,19.22666667,9.393333333,6.246666667,4.01,1.9,2.396666667,0.843333333,3.403333333,10.74,0.983333333,2.633333333,6.78,2.426666667,41.35,76.10333333,33.69666667,56.34666667,13.41666667,19.44666667,56.13,52.77,22.87333333,8.19,3.543333333,1.643333333,4.593333333,124.48,102.9333333,,-11,-0.666666667,27,-14.66666667,-5.666666667,-2.666666667,25697,26313,2
Cambodia,KHM,16486542,92.05641287,4570.694289,78.51065693,25.84554879,59.22696598,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,47.22,47.02,44.44,62.5,4.006666667,13.61666667,6.073333333,13.68666667,11.36,21.35,9.323333333,3.87,5.576666667,5.226666667,12.09,17.13333333,6.406666667,11.30666667,9.766666667,3.28,36.91333333,56.95333333,44.70333333,38.63333333,22.02666667,9.59,35.71,29.85,18.20333333,19.38,6.196666667,7.766666667,5.14,73.65333333,99.34333333,,-11.33333333,-6,1.666666667,-34,-28.66666667,4.333333333,273,273,0
Hong Kong,HKG,7507400,7096.190476,62375.11937,100,100,96.43622449,91.77344928,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,66.67,73.21,68.75,100,0.563333333,7.553333333,1.28,22.12,12.67666667,8.453333333,8.403333333,2.426666667,2.25,0.48,4.263333333,11.83666667,2.626666667,10.44333333,10.82666667,5.356666667,28.07,64.91666667,44.70666667,30.51,4.866666667,54.44333333,24.88333333,77.72,9.93,0.75,1.163333333,0.723333333,3.073333333,56.33333333,37.13,,-44.66666667,3.666666667,-32.66666667,-38.33333333,-31,19.33333333,2884,3151,2
Iraq,IRQ,39309783,88.53057004,11332.14147,96.53347833,58.8333266,94.12102245,41.06775327,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,84.26,76.79,81.25,50,11.36333333,15.49,7.363333333,31.07666667,24.06,25.13666667,16.35333333,13.08333333,10.01,7.68,15.52333333,28.83,6.75,51.91,16.81333333,7.573333333,28.50333333,49.06,21.81,39.37666667,19.86666667,13.54,42.45666667,32.76666667,19.92666667,8.98,5.54,5.206666667,16.61333333,,,,-15.66666667,3,-7.333333333,-12.33333333,-24.66666667,8.333333333,223612,231177,3
Cameroon,CMR,25876380,53.34398891,3804.071711,60.38486395,,39.07555016,,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,59.26333333,55.35666667,60.41666667,25,6.51,8.38,1.303333333,26.76333333,12.04333333,10.75333333,2.77,4.783333333,4.906666667,6.666666667,8.443333333,23.93,5.6,10.4,31.72333333,13.89666667,55.84333333,53.94666667,43.89666667,47.45666667,30.13333333,50.32,50.93,21.63333333,29.27,20.25666667,10.10666667,2.713333333,4.083333333,,,,3.666666667,8,-10.66666667,18,-11,2.333333333,18762,18973,1
Kenya,KEN,52573973,90.29941666,4509.322442,58.91633339,,29.05111506,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,81.48,77.38,81.94,50,5.79,13.88,1.823333333,21.14,19.91666667,15.02333333,10.49,6.506666667,6.083333333,4.716666667,7.926666667,23.30333333,8.8,8.33,11.06,5.676666667,38.78666667,64.38666667,47.44333333,47.99666667,13.24333333,37.43,36.66333333,55.88666667,22.08333333,5.47,2.013333333,1,5.48,,,,-18.66666667,-11.66666667,-12.33333333,-13,-19,14.66666667,10791,11673,1
Lao People's Democratic Republic,LAO,7169455,30.59578423,8150.752426,82.06189686,16.08186585,74.45941043,58.05358959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,21.60333333,34.12666667,35.64666667,25,3.32,8.656666667,3.796666667,13.81,10.19,17.38,10.91666667,6.686666667,4.546666667,2.213333333,10.64,17.28666667,3.193333333,11.6,15.12333333,5.823333333,44.23666667,47.31666667,31.11333333,44.64666667,31.91,11.25333333,32.55333333,16.33666667,20.14666667,24.04666667,7.463333333,10.82666667,7.186666667,,,,-3.666666667,4.333333333,-8.666666667,-20.66666667,-6,4.666666667,20,20,0
Sri Lanka,LKA,21803000,345.558922,13620.11848,89.41629243,,95.78172636,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,41.67,52.98,53.47,50,2.386666667,6.813333333,2.81,7.486666667,9.803333333,11.97,5.14,3.473333333,2.416666667,2.283333333,5.793333333,15.45,4.436666667,5.66,3.816666667,1.57,43.4,57.52666667,34.69,42.27666667,25.17333333,23.10666667,36.4,61.22666667,17.43666667,4.026666667,1.03,0.306666667,2.103333333,,,,-17.66666667,-4.333333333,6.333333333,-13,-33,10.33333333,2815,2828,0
Belgium,BEL,11484055,377.3795905,54545.15088,100.0000033,99.52318898,99.4860602,97.10018224,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,75,76.19,74.31,87.5,0.546666667,13.02333333,5.32,28.73333333,23.61,18.43,6,4.683333333,4.713333333,2.17,5.983333333,16.14666667,3,7.3,8.633333333,1.72,26.75,56.66333333,9.743333333,52.49,2.136666667,8.04,38.08,26.64333333,21.58333333,15.38333333,11.14666667,15.18,5.45,84.90666667,81.77,46.99666667,-47.66666667,-9,-1.333333333,-40.66666667,-28.66666667,15,57374,57745,2
Nepal,NPL,28608710,195.9391071,3558.399828,88.81224952,27.24335289,62.05359545,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,90.74,83.63,89.24,50,1.69,10.36333333,2.596666667,8.253333333,9.186666667,13.14,8.796666667,4.496666667,2.773333333,1.846666667,9.5,19.14666667,2.45,9.486666667,8.863333333,4.246666667,34.02,46.57,16.93333333,23.97666667,11.62333333,7.066666667,24.63,48.45666667,22.76,5.076666667,1.343333333,2.01,11.19,,,,-37.66666667,-23.66666667,-26.66666667,-37.66666667,-30.66666667,13.33333333,23310,24432,2
Colombia,COL,50339443,44.74870212,15643.73145,97.30010961,73.23342574,89.62535776,16.98648896,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,87.04,85.71,87.5,75,2.796666667,9.956666667,3.556666667,9.243333333,15.22333333,13.59666667,10.52333333,4.263333333,5.516666667,3.48,9.326666667,15.02,10.51333333,8.703333333,4.413333333,0.743333333,30.13666667,57.46333333,10.46333333,36.01333333,4.406666667,17.02,41.26,71.44,6.306666667,1.166666667,0.796666667,1.596666667,14.19333333,74.67,81.00333333,,-48,-24,-38,-49,-34.66666667,20,73572,80599,3
Norway,NOR,5347896,14.54829163,66831.86883,100.0000046,98.34297535,98.0543915,76.31749323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,37.04,48.21,41.67,87.5,1.23,12.12666667,3.05,13.82,20.35666667,17.55333333,8.086666667,2.493333333,4.963333333,1.456666667,5.093333333,17.06333333,4.243333333,5.41,8.636666667,1.626666667,28.13,75.04333333,45.15,63.10333333,10.12333333,17.85,54.91333333,0.863333333,0.803333333,1.356666667,3.213333333,81.04,6.926666667,218.73,151.6466667,101.6533333,17,13,125,-20.33333333,-38,4.333333333,8855,8887,1
Albania,ALB,2854191,104.6122628,14495.07851,91.03922767,70.02314984,97.71836838,39.85545028,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,54.01,56.74666667,57.87,50,5.803333333,11.13333333,7.08,23.66,11.42,18.68333333,10.08,8.24,5.803333333,7.673333333,7.256666667,20.58666667,7.223333333,31.92333333,11.9,8.373333333,32.31,64.36333333,47.13333333,42.63666667,14.92333333,22.71333333,42.65333333,21.34333333,23.23333333,12.17333333,9.346666667,5.513333333,9.253333333,201.0633333,158.1233333,,,,,,,,8759,9083,3
South Africa,ZAF,58558270,47.63011978,12999.12026,92.67870194,,75.7470984,,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,76.85,79.76,80.56,75,4.22,13.40666667,3.75,16.45,24.49333333,15.86666667,8.146666667,5.9,6.006666667,3.71,8.096666667,26.17,4.566666667,8.496666667,13.66,1.896666667,38.68,64.46,33.98,47.21,9.903333333,16.52666667,37.94,75.06666667,12.21666667,2.443333333,0.706666667,0.16,4.58,62.63333333,61.61,,-35,-14.33333333,-27.33333333,-51,-34,20.33333333,50879,55421,2
Colombia,COL,50339443,44.74870212,15643.73145,97.30010961,73.23342574,89.62535776,16.98648896,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,87.04,85.71,87.5,75,1.446666667,8.996666667,3.383333333,9.513333333,12.59333333,12.68,9.596666667,3.916666667,5.356666667,1.703333333,9.39,25.22666667,2.65,3.646666667,1.226666667,0.206666667,24.85666667,58.04666667,5.413333333,28.62666667,2.903333333,12.56666667,36.03666667,62.95333333,8.256666667,2.02,1.35,2.076666667,18.71333333,43.91333333,49.5,,-68,-42,-57.33333333,-63.33333333,-51,27.33333333,8959,10051,1
Senegal,SEN,16296364,82.34747832,3535.568779,80.67785387,,51.47398952,21.45576506,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,32.41,45.83,40.97,75,4.586666667,15.29666667,3.616666667,37.77666667,16.03666667,22.23,7.306666667,5.686666667,6.116666667,11.29666667,12.36,14.70666667,4.766666667,12.79,10.56,2.17,48.26,46.46666667,22.63,46.32,16.11333333,40.79,40.02666667,42.17666667,23.11333333,9.33,7.263333333,1.29,3.07,,,,-13,-5.333333333,-9,-21.66666667,-32,6.333333333,9805,10432,2
Netherlands,NLD,17332850,511.4759276,59686.83163,99.99999928,99.9510128,97.71361006,97.47326416,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,47.22,54.16666667,52.77666667,62.5,0.99,11.96666667,4.266666667,25.69,17.72,16.93333333,6.8,3.336666667,4.82,2.213333333,3.733333333,16.31666667,2.76,5.303333333,13.82,3.203333333,30.68333333,65.81666667,42.76333333,55.83666667,12.37,11.16666667,45.3,6.23,5.53,12.69333333,11.5,46.28666667,11.83333333,117.81,131.8766667,79.84,-6,-4.333333333,80,-30.66666667,-8,3.333333333,69063,70071,2
Kyrgyzstan,KGZ,6456900,32.96558916,5470.811536,87.4559029,68.22331999,96.50706696,,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,79.17,71.73,75.35,50,6.97,13.17666667,8.966666667,30.85666667,16.28666667,16.87666667,11.95333333,8.243333333,8.306666667,11.43666667,8.683333333,24.26333333,8.143333333,40.35666667,20.77333333,7.05,33.35333333,63.97,20.07,46.56666667,19.18666667,15.76666667,50.65333333,42.09333333,21.52,7.243333333,4.256666667,0.916666667,11.56,,,,-37.33333333,-25,0.666666667,-37,-33.66666667,1.333333333,35805,36719,3
Romania,ROU,19356544,84.63380129,32297.30337,100,81.9158095,84.30992434,76.54068847,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,81.48,73.21666667,70.83333333,87.5,0.28,7.133333333,2.576666667,17.46666667,11.92,7.173333333,3.99,2.566666667,2.47,0.893333333,4.073333333,11.40333333,1.5,2.583333333,3.46,0.306666667,32.97333333,67.81333333,6.536666667,37.34333333,1.666666667,10.00666667,35.33666667,61.32666667,11.62,4.37,2.646666667,4.366666667,10.38333333,,,,-54,-25.33333333,-26.66666667,-53.66666667,-34.33333333,12.33333333,15131,15588,2
France,FRA,67059887,122.2994372,49435.17994,100.0000015,97.85376001,98.65001155,88.37135721,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,69.44,70.83,70.14,75,0.916666667,9.9,4.163333333,26.53,19.16666667,11.83,6.026666667,3.65,3.673333333,1.413333333,5.67,14.00666667,3.58,4.36,8.05,1.26,33.52,56.82333333,40.93333333,59.00666667,7.866666667,10.61666667,52.98,39.77,27.99,11.14,9.156666667,4.426666667,1.976666667,103.86,67.36333333,70.37,-22.66666667,-1.333333333,6.666666667,-31.66666667,-6,5,153055,153977,1
Canada,CAN,37589262,4.075188239,51341.70517,99.43624408,98.86085405,99.28601285,82.31639797,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,65.27666667,71.42666667,70.83333333,75,0.61,8.526666667,3.22,18.35333333,16.38,16.37333333,5.03,2.67,4.56,1.443333333,3.53,13.87333333,2.04,3.646666667,17.47,4.413333333,31.76666667,61.26,33.91666667,50.72,8.946666667,8.743333333,41.6,55.57666667,19.42666667,7.863333333,4.13,4.936666667,2.453333333,161.0166667,148.67,56.42666667,-9.333333333,3.666666667,165,-45,-41,9.333333333,120117,120829,1
Peru,PER,32510453,24.99160625,13380.36442,91.12787097,50.35065162,74.34295659,42.7647232,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,77.77666667,77.97666667,78.47333333,75,5.35,17.88,7.863333333,19.56333333,26.32666667,19.93666667,20.92,11.04,8.173333333,7.3,16.17333333,29.54333333,12.92,28.54666667,21.82333333,10.71666667,29.15333333,64.90666667,14.00666667,29.11666667,5.206666667,23.27666667,37.30333333,74.94333333,6.146666667,1.086666667,1.303333333,0.28,10.37333333,,,,-59,-28.66666667,-40.66666667,-53,-42.33333333,24,312911,319646,3
Colombia,COL,50339443,44.74870212,15643.73145,97.30010961,73.23342574,89.62535776,16.98648896,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,87.04,85.71,87.5,75,4.28,13.19,4.863333333,12.16666667,17.84666667,15.11666667,13.05333333,6.636666667,7.18,6.24,10.38666667,26.39333333,5.97,18.02666667,11.90333333,4.67,30.32333333,56.35666667,10.81,33.88333333,4.39,17.38333333,38.41666667,70.86,5.996666667,1.153333333,0.75,1.21,13.41666667,74.45,81.90666667,,-47.33333333,-25,-38.33333333,-53.33333333,-37.66666667,19.66666667,397623,422519,3
Kenya,KEN,52573973,90.29941666,4509.322442,58.91633339,,29.05111506,,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,82.40666667,77.97666667,82.63666667,50,5.756666667,14.61333333,3.06,17.95666667,19.35333333,14.84333333,9.06,6.34,7.576666667,3.54,7.56,21.93666667,8.52,9.31,12.19333333,6.233333333,35.68333333,63.90333333,45.45333333,45.65,11.26,34.89,38.57,53.87666667,23.17333333,7.163333333,1.91,1.063333333,3.833333333,,,,-18,-11.66666667,-13,-15.66666667,-19,15,7886,8250,1
Colombia,COL,50339443,44.74870212,15643.73145,97.30010961,73.23342574,89.62535776,16.98648896,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,87.04,85.71,87.5,75,1.68,8.6,3.14,8.983333333,12.65,12.67,9.316666667,3.956666667,5.376666667,2.1,8.97,24.42,2.866666667,4.246666667,1.983333333,0.28,27.97666667,58.35666667,6.703333333,32.57333333,3.123333333,13.79666667,38.65,67.42666667,7.226666667,1.543333333,1.02,1.463333333,16.40666667,54,59.56666667,,-67,-43,-57.66666667,-59,-36.66666667,22.66666667,18330,20177,2
Bulgaria,BGR,6975761,64.71109985,24561.18261,99.10834282,96.94593519,86.00369811,64.41371232,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,36.11,45.24,42.36,62.5,0.57,5.776666667,2.356666667,20.98666667,8.796666667,8.836666667,2.73,2.17,2.783333333,1.393333333,4.706666667,10.89666667,1.513333333,2.476666667,8.75,1.91,33.76666667,82.87666667,37.32,45.28333333,20.24,22.35333333,51.90666667,37.36,22.33333333,12.56666667,12.11666667,5.55,3.933333333,124.33,119.51,,-1.333333333,1.333333333,56.33333333,-12,-20.33333333,0.333333333,4114,4408,2
Philippines,PHL,108116615,357.6883053,9277.374369,93.56837604,46.6540191,76.53350207,51.64014012,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,83.33,67.26,76.39,12.5,1.523333333,9.68,3.183333333,10.37,11.56,15.33,5.006666667,3.64,2.92,2.54,6.746666667,14.28666667,2.473333333,7.883333333,6.073333333,3.183333333,29.44,48.38333333,18.01333333,28.08333333,8.44,14.72333333,23.51333333,70.39666667,11.1,2.023333333,0.846666667,0.39,8,45.14,42.08666667,32.46666667,-54,-27.66666667,-35.33333333,-58,-30,20,34073,35455,1
Ghana,GHA,30417856,130.8214292,5636.95391,81.45338968,36.41161276,18.47216562,,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,62.04,63.1,65.28,50,4.703333333,10.00666667,2.763333333,16.84666667,11.05,17.02,5.72,5.893333333,6.31,3.926666667,8.716666667,24.42666667,2.45,4.716666667,7.456666667,1.726666667,36.45,47.15,19.03666667,38.07,7.766666667,32.77333333,32.26333333,33.59333333,23.17666667,7.82,5.436666667,13.73333333,9.246666667,,,,-24,-11.66666667,-19,-28,-12.66666667,14.33333333,4263,4700,1
Russia,RUS,144373535,8.822067953,29181.36322,97.0899112,76.02773435,90.48222462,61.30621915,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,68.06,69.64,70.83,62.5,4.043333333,13.89666667,5.383333333,33.30333333,18.52666667,14.96333333,9.42,5.236666667,5.103333333,2.62,6.836666667,17.96333333,3.63,17.19333333,24.53666667,7.553333333,44.40666667,75.42666667,30.78333333,55.47666667,20.03333333,35.04666667,63.87,32.79333333,21.50666667,15.41333333,9.293333333,11.04666667,4.9,183.9733333,185.02,,0,7.333333333,87.33333333,-3,-28.33333333,-1.666666667,861423,871894,2
Norway,NOR,5347896,14.54829163,66831.86883,100.0000046,98.34297535,98.0543915,76.31749323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,39.81,50,43.75,87.5,1.216666667,12.16666667,2.63,12.71666667,21.57333333,17.66333333,6.926666667,2.706666667,5.283333333,1.403333333,3.856666667,15.94666667,4.696666667,4.523333333,7.363333333,0.816666667,29.97,73.75333333,38.99666667,66.16333333,9.306666667,15.03666667,55.46666667,0.52,0.886666667,1.416666667,1.94,85.06333333,5.58,142.6966667,104.5433333,78.57333333,-10,6.666666667,43.33333333,-27.33333333,-9.333333333,3.666666667,8504,8504,0
Ireland,IRL,4941444,70.65344753,88240.90103,97.39454461,97.32282428,91.24518131,82.41360394,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,90.74,78.57,75,100,0.653333333,10.62666667,3.053333333,19.50333333,22.86,16.76,5.52,3.286666667,4.516666667,1.933333333,5.92,16.65,3.8,7.36,5.91,0.69,23.27666667,55.26666667,7.636666667,27.99,1.313333333,3.066666667,23.65666667,8.473333333,6.113333333,6.263333333,4.98,58.76666667,10.37,46.61666667,34.19666667,16.96333333,-68.66666667,-11.66666667,-41.33333333,-57.33333333,-60,26.33333333,23242,23827,3
Hungary,HUN,9769949,107.9814868,33978.95509,99.99999749,89.57276198,97.99087339,95.67874783,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,62.96,65.18,61.46,87.5,0.363333333,11.07333333,3.403333333,27.88333333,17.51666667,12.57333333,4.926666667,2.886666667,4.21,1.236666667,6.133333333,18.61,2.566666667,1.433333333,4.853333333,0.43,42.92,69.57333333,28.49666667,63.34666667,7.493333333,16.15666667,58.66666667,58.64,21.35,6.263333333,2.686666667,1.543333333,5.26,103.5533333,55.39333333,,-15,1.666666667,28.33333333,-27,-21,7,3816,3841,0
Nicaragua,NIC,6545502,53.72704836,5631.201573,81.52476354,51.60051104,74.43473081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11.11,9.52,11.11,0,6.183333333,15.67666667,4.88,16.25333333,18.42,14.00333333,18.01,6.716666667,8.51,8.203333333,11.66,29.90333333,6.51,30.01,1.783333333,0.27,40.30333333,62.00666667,15.56666667,40.33333333,12.70666667,33.07,49.25333333,42.2,16.28666667,7.186666667,6.25,11.32666667,10.78,,,,-34,-14,-24.66666667,-35,-18.66666667,11.66666667,25,25,0
Vietnam,VNM,96462106,308.1252459,8374.444328,94.71880561,,83.51504947,,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,75,69.64,77.08,25,0.67,4.796666667,1.143333333,11.43,8.91,11,4.84,1.673333333,1.503333333,0.426666667,3.406666667,8.316666667,0,5.243333333,5.793333333,1.163333333,42.7,56.20333333,25.42,27.62,10.66,8.466666667,40.17,62.25666667,14.67,2.96,1.346666667,0.51,9.16,105.46,90.40666667,,-28.66666667,-2,-26.66666667,-19,-33.66666667,12,270,270,0
India,IND,1366417754,454.9380726,7034.217224,92.67464257,,59.54344827,,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,76.69666667,80.55333333,81.48333333,75,1.363333333,5.71,1.74,6.676666667,5.05,10.36,4.363333333,2.08,1.596666667,1.256666667,5.15,9.78,1.553333333,7.086666667,5.546666667,0.68,27.65333333,46.42,4.7,18.73,6.05,3.543333333,17.02333333,54.92666667,14.27333333,3.11,1.123333333,1.01,15.55666667,46.68,46.97333333,,-67.66666667,-10,-55.66666667,-42.33333333,-29.33333333,15.66666667,182143,198706,1
